,region,province,zip_code,property_type,property_subtype,price,number_rooms,living_area,kitchen,furnished,fireplace,terrace,terrace_area,garden,garden_area,surface_land,number_facades,swimming_pool,building_state
1011,Flanders,Flemish Brabant,3010,HOUSE,HOUSE,485000.0,3.0,187.0,HYPER_EQUIPPED,0,0,1,0.0,1,293.0,0.0,3.0,0,AS_NEW
1012,Flanders,Flemish Brabant,3078,HOUSE,HOUSE,895000.0,4.0,285.0,USA_HYPER_EQUIPPED,0,0,1,0.0,0,0.0,562.0,3.0,0,AS_NEW
1013,Brussels,Brussels,1050,APARTMENT,APARTMENT,450000.0,2.0,112.0,INSTALLED,0,0,1,5.0,0,0.0,0.0,2.0,0,AS_NEW
1014,Flanders,Antwerp,2440,APARTMENT,APARTMENT,215000.0,1.0,66.0,INSTALLED,0,0,0,0.0,0,0.0,0.0,3.0,0,GOOD
1015,Wallonie,Walloon Brabant,1400,HOUSE,APARTMENT_BLOCK,399000.0,3.0,150.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,0.0,2.0,0,0
1016,Brussels,Brussels,1060,APARTMENT,DUPLEX,315000.0,3.0,144.0,NOT_INSTALLED,0,0,1,1.0,0,0.0,0.0,2.0,0,TO_RENOVATE
1017,Brussels,Brussels,1060,APARTMENT,GROUND_FLOOR,260000.0,2.0,85.0,NOT_INSTALLED,0,0,1,26.0,0,0.0,0.0,2.0,0,TO_RENOVATE
1018,Brussels,Brussels,1180,APARTMENT,APARTMENT,435000.0,2.0,95.0,HYPER_EQUIPPED,0,0,1,0.0,0,0.0,0.0,2.0,0,AS_NEW
1019,Flanders,Antwerp,2300,HOUSE,VILLA,995000.0,6.0,530.0,USA_HYPER_EQUIPPED,0,0,1,0.0,0,0.0,1020.0,4.0,0,AS_NEW
1020,Brussels,Brussels,1000,HOUSE,HOUSE,420000.0,2.0,102.0,USA_HYPER_EQUIPPED,1,0,0,0.0,0,0.0,30.0,2.0,0,JUST_RENOVATED
1021,Brussels,Brussels,1030,HOUSE,APARTMENT_BLOCK,420000.0,7.0,263.0,USA_INSTALLED,0,0,1,0.0,1,1.0,180.0,2.0,0,TO_BE_DONE_UP
1022,Flanders,Flemish Brabant,1650,HOUSE,HOUSE,420000.0,3.0,132.0,INSTALLED,0,0,1,0.0,0,0.0,196.0,3.0,0,GOOD
1023,Flanders,Flemish Brabant,1651,HOUSE,HOUSE,420000.0,3.0,132.0,INSTALLED,0,0,1,0.0,0,0.0,196.0,3.0,0,GOOD
1024,Wallonie,Luxembourg,6940,HOUSE,HOUSE,420000.0,7.0,290.0,HYPER_EQUIPPED,0,0,0,0.0,1,0.0,1300.0,4.0,0,0
1025,Flanders,Antwerp,2500,HOUSE,HOUSE,425000.0,3.0,145.0,INSTALLED,0,0,1,20.0,1,60.0,170.0,3.0,0,JUST_RENOVATED
1026,Wallonie,Liège,4870,HOUSE,HOUSE,425000.0,6.0,330.0,INSTALLED,0,0,0,0.0,1,2077.0968679067573,8520.7840872793,4.0,0,TO_RENOVATE
1027,Flanders,East Flanders,9270,HOUSE,HOUSE,425000.0,3.0,170.0,NOT_INSTALLED,0,1,0,0.0,1,0.0,153.0,2.0,0,GOOD
1028,Flanders,Antwerp,2800,HOUSE,HOUSE,427000.0,3.0,173.0,SEMI_EQUIPPED,0,0,1,0.0,1,105.0,307.0,3.0,0,TO_BE_DONE_UP
1029,Flanders,Flemish Brabant,1740,HOUSE,HOUSE,429000.0,4.0,157.0,INSTALLED,0,0,1,0.0,1,0.0,472.0,3.0,0,GOOD
1030,Flanders,Antwerp,2900,HOUSE,HOUSE,429000.0,3.0,137.0,INSTALLED,0,0,1,0.0,1,55.0,107.0,2.0,0,JUST_RENOVATED
1031,Flanders,West Flanders,8380,HOUSE,HOUSE,435000.0,4.0,253.0,INSTALLED,0,0,0,0.0,0,0.0,424.0,4.0,0,GOOD
1032,Flanders,West Flanders,8710,HOUSE,VILLA,435000.0,3.0,250.0,INSTALLED,0,0,1,0.0,0,0.0,600.0,4.0,0,0
1033,Flanders,Flemish Brabant,1730,HOUSE,MIXED_USE_BUILDING,440000.0,2.0,180.0,INSTALLED,0,0,1,3.0,0,0.0,167.0,2.0,0,AS_NEW
1034,Flanders,Antwerp,2845,HOUSE,HOUSE,445000.0,3.0,314.0,INSTALLED,0,0,1,0.0,1,32.0,336.0,3.0,0,GOOD
1035,Flanders,Flemish Brabant,3053,HOUSE,HOUSE,445000.0,3.0,132.0,SEMI_EQUIPPED,0,1,0,0.0,0,0.0,978.0,4.0,0,TO_RENOVATE
1036,Wallonie,Liège,4500,HOUSE,VILLA,445000.0,7.760948976982968,420.0,SEMI_EQUIPPED,0,1,1,60.0,1,2077.0968679067573,6345.0,4.0,0,TO_RENOVATE
1037,Flanders,Antwerp,2310,HOUSE,HOUSE,449000.0,4.0,249.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,1481.0,4.0,0,GOOD
1038,Flanders,Antwerp,2310,HOUSE,HOUSE,449000.0,5.0,227.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,1220.0,3.0,0,GOOD
1039,Flanders,Flemish Brabant,3320,HOUSE,HOUSE,449000.0,5.0,213.0,HYPER_EQUIPPED,0,0,1,59.0,0,0.0,906.0,3.0,0,GOOD
1040,Flanders,Flemish Brabant,3460,HOUSE,BUNGALOW,449000.0,3.0,138.0,HYPER_EQUIPPED,0,0,1,74.04161384425049,0,0.0,2156.0,4.0,0,JUST_RENOVATED
1041,Flanders,Antwerp,2100,HOUSE,MIXED_USE_BUILDING,449900.0,3.0,327.0,INSTALLED,0,0,1,8.0,0,0.0,232.0,2.0,0,GOOD
1042,Wallonie,Walloon Brabant,1457,HOUSE,HOUSE,450000.0,5.0,160.0,USA_SEMI_EQUIPPED,0,1,1,0.0,1,0.0,927.0,4.0,0,GOOD
1043,Flanders,Antwerp,2811,HOUSE,HOUSE,450000.0,2.0,158.0,INSTALLED,0,0,1,22.0,1,200.0,478.0,4.0,0,JUST_RENOVATED
1044,Flanders,West Flanders,8580,HOUSE,HOUSE,450000.0,3.0,599.7251200911202,HYPER_EQUIPPED,1,0,1,74.04161384425049,1,335.0,473.0,2.0,0,AS_NEW
1045,Flanders,Flemish Brabant,1760,HOUSE,HOUSE,460000.0,5.0,377.0,HYPER_EQUIPPED,0,0,1,0.0,0,0.0,975.0,3.0,0,GOOD
1046,Flanders,Flemish Brabant,1840,HOUSE,HOUSE,465000.0,3.0,182.0,SEMI_EQUIPPED,0,0,1,0.0,0,0.0,1037.0,4.0,0,GOOD
1047,Flanders,Antwerp,2900,HOUSE,HOUSE,469000.0,3.0,168.0,INSTALLED,0,0,1,0.0,1,55.0,120.0,2.0,0,JUST_RENOVATED
1048,Flanders,East Flanders,9880,HOUSE,HOUSE,469000.0,5.0,261.0,INSTALLED,0,0,1,0.0,1,0.0,2126.0,4.0,0,GOOD
1049,Wallonie,Walloon Brabant,1420,HOUSE,APARTMENT_BLOCK,475000.0,3.0,195.0,SEMI_EQUIPPED,0,0,1,6.0,1,200.0,290.0,2.0,0,GOOD
1050,Flanders,Flemish Brabant,1570,HOUSE,HOUSE,749000.0,3.0,200.0,USA_HYPER_EQUIPPED,0,0,0,0.0,1,0.0,8386.0,4.0,1,GOOD
1051,Brussels,Brussels,1000,APARTMENT,FLAT_STUDIO,225000.0,0.0,49.0,HYPER_EQUIPPED,0,0,1,3.0,0,0.0,0.0,2.0,0,0
1052,Brussels,Brussels,1000,APARTMENT,DUPLEX,325000.0,1.0,91.0,HYPER_EQUIPPED,0,0,1,20.0,0,0.0,0.0,2.0,0,0
1053,Brussels,Brussels,1000,APARTMENT,DUPLEX,375000.0,2.0,104.0,USA_HYPER_EQUIPPED,0,0,1,8.0,0,0.0,0.0,2.0,0,0
1054,Brussels,Brussels,1000,APARTMENT,DUPLEX,350000.0,2.0,89.0,USA_HYPER_EQUIPPED,0,0,1,6.0,0,0.0,0.0,2.0,0,0
1055,Brussels,Brussels,1000,APARTMENT,DUPLEX,375000.0,2.0,100.0,USA_HYPER_EQUIPPED,0,0,1,10.0,0,0.0,0.0,2.0,0,0
1056,Brussels,Brussels,1000,HOUSE,HOUSE,350000.0,1.0,80.0,USA_HYPER_EQUIPPED,0,0,1,10.0,1,15.0,0.0,4.0,0,0
1057,Brussels,Brussels,1000,APARTMENT,TRIPLEX,595000.0,5.0,184.0,HYPER_EQUIPPED,0,0,1,16.0,0,0.0,0.0,2.0,0,0
1058,Flanders,Antwerp,2140,APARTMENT,APARTMENT,270000.0,2.0,110.0,HYPER_EQUIPPED,0,0,1,8.0,0,0.0,0.0,1.0,0,0
1059,Flanders,Limburg,3620,HOUSE,HOUSE,365000.0,5.0,187.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,660.0,4.0,0,0
1060,Wallonie,Hainaut,7912,HOUSE,HOUSE,445000.0,3.0,211.0,NOT_INSTALLED,0,0,1,0.0,1,0.0,1950.0,4.0,0,JUST_RENOVATED
1061,Wallonie,Hainaut,7912,HOUSE,COUNTRY_COTTAGE,445000.0,3.0,211.0,NOT_INSTALLED,0,0,1,0.0,1,0.0,1950.0,4.0,0,JUST_RENOVATED
1062,Wallonie,Walloon Brabant,1410,HOUSE,VILLA,695000.0,5.0,252.0,HYPER_EQUIPPED,0,1,1,40.0,1,450.0,786.0,4.0,0,TO_BE_DONE_UP
1063,Wallonie,Luxembourg,6640,HOUSE,HOUSE,209000.0,2.0,136.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,171.0,3.0,0,AS_NEW
1064,Flanders,West Flanders,8420,APARTMENT,DUPLEX,579000.0,3.0,152.0,HYPER_EQUIPPED,0,0,1,48.0,0,0.0,0.0,1.0,0,AS_NEW
1065,Flanders,West Flanders,8510,HOUSE,HOUSE,395000.0,5.0,335.0,SEMI_EQUIPPED,0,1,1,0.0,1,0.0,1150.0,2.0,0,TO_RENOVATE
1066,Flanders,West Flanders,8510,HOUSE,HOUSE,195000.0,4.0,156.0,SEMI_EQUIPPED,0,0,1,0.0,1,0.0,424.0,3.0,0,TO_RENOVATE
1067,Flanders,West Flanders,8880,HOUSE,HOUSE,437500.0,4.0,209.51537287396425,NOT_INSTALLED,0,0,1,0.0,0,0.0,663.0,4.0,0,GOOD
1068,Wallonie,Luxembourg,6940,HOUSE,HOUSE,449000.0,5.0,334.0,INSTALLED,0,1,1,40.0,1,2077.0968679067573,2121.0,1.0,0,JUST_RENOVATED
1069,Flanders,West Flanders,8500,HOUSE,HOUSE,168000.0,3.0,209.51537287396425,NOT_INSTALLED,0,0,0,0.0,0,0.0,36.0,2.0,0,TO_BE_DONE_UP
1070,Flanders,Limburg,3600,HOUSE,HOUSE,495000.0,1.0,130.0,INSTALLED,0,0,0,0.0,0,0.0,0.0,1.0,0,GOOD
1071,Flanders,Limburg,3600,APARTMENT,APARTMENT,495000.0,1.0,130.0,INSTALLED,0,0,0,0.0,0,0.0,0.0,1.0,0,GOOD
1072,Wallonie,Liège,4170,HOUSE,HOUSE,109000.0,3.0,100.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,170.0,3.0,0,TO_RESTORE
1073,Flanders,Flemish Brabant,3300,HOUSE,HOUSE,299000.0,3.0,136.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,540.0,4.0,0,0
1074,Brussels,Brussels,1040,APARTMENT,APARTMENT,370000.0,2.0,100.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0.0,2.0,0,0
1075,Flanders,Antwerp,2850,HOUSE,HOUSE,225000.0,2.0,135.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,0.0,2.0,0,TO_RENOVATE
1076,Flanders,Antwerp,2850,APARTMENT,APARTMENT,350000.0,3.0,115.0,SEMI_EQUIPPED,0,0,1,6.0,0,0.0,0.0,3.0,0,GOOD
1077,Flanders,Antwerp,2580,HOUSE,HOUSE,241183.0,2.0,80.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,1400.0,4.0,0,0
1078,Wallonie,Liège,4100,APARTMENT,APARTMENT,135000.0,2.0,74.0,INSTALLED,0,0,0,0.0,0,0.0,0.0,2.0,0,GOOD
1079,Wallonie,Hainaut,6240,HOUSE,HOUSE,105000.0,5.0,345.0,INSTALLED,0,0,0,0.0,1,772.0,772.0,4.0,0,GOOD
1080,Flanders,Flemish Brabant,1970,HOUSE,HOUSE,700000.0,4.0,200.0,HYPER_EQUIPPED,0,0,1,0.0,1,435.0,535.0,4.0,0,TO_BE_DONE_UP
1081,Wallonie,Luxembourg,6870,HOUSE,HOUSE,270000.0,4.0,160.0,SEMI_EQUIPPED,0,0,1,0.0,0,0.0,1140.0,4.0,0,TO_BE_DONE_UP
1082,Brussels,Brussels,1180,HOUSE,APARTMENT_BLOCK,525000.0,0.0,221.0,NOT_INSTALLED,0,0,0,0.0,1,34.0,120.0,2.0,0,TO_RENOVATE
1083,Brussels,Brussels,1180,HOUSE,MIXED_USE_BUILDING,525000.0,0.0,221.0,NOT_INSTALLED,0,0,0,0.0,1,34.0,120.0,2.0,0,TO_RENOVATE
1084,Brussels,Brussels,1000,HOUSE,HOUSE,580000.0,4.0,179.0,INSTALLED,0,0,0,0.0,0,0.0,80.0,2.0,0,TO_BE_DONE_UP
1085,Wallonie,Liège,4480,HOUSE,HOUSE,185000.0,3.0,125.0,NOT_INSTALLED,0,0,1,60.0,1,1000.0,1167.0,3.0,0,GOOD
1086,Flanders,East Flanders,9340,HOUSE,HOUSE,199000.0,3.0,115.0,INSTALLED,0,0,1,0.0,0,0.0,118.0,3.0,0,TO_BE_DONE_UP
1087,Wallonie,Liège,4577,HOUSE,HOUSE,265000.0,4.0,160.0,INSTALLED,0,0,1,0.0,1,0.0,250.0,4.0,0,GOOD
1088,Flanders,East Flanders,9300,HOUSE,HOUSE,274000.0,3.0,183.0,SEMI_EQUIPPED,0,1,1,33.0,1,95.0,0.0,2.0,0,TO_RENOVATE
1089,Wallonie,Luxembourg,6791,HOUSE,HOUSE,290000.0,2.0,90.0,SEMI_EQUIPPED,0,0,1,41.0,0,0.0,120.0,2.0,0,0
1090,Wallonie,Liège,4400,HOUSE,HOUSE,329000.0,3.0,140.0,INSTALLED,0,0,0,0.0,0,0.0,430.0,3.0,0,GOOD
1091,Flanders,Flemish Brabant,3220,HOUSE,HOUSE,370000.0,3.0,167.0,INSTALLED,0,1,1,74.04161384425049,1,1800.0,1960.0,4.0,0,TO_BE_DONE_UP
1092,Wallonie,Liège,4350,HOUSE,EXCEPTIONAL_PROPERTY,695000.0,5.0,240.0,INSTALLED,0,1,1,0.0,0,0.0,4330.0,4.0,0,GOOD
1093,Flanders,Flemish Brabant,1500,HOUSE,HOUSE,790000.0,4.0,285.0,INSTALLED,0,0,1,0.0,0,0.0,1750.0,4.0,0,JUST_RENOVATED
1094,Flanders,Flemish Brabant,1502,HOUSE,HOUSE,790000.0,4.0,285.0,INSTALLED,0,0,1,0.0,0,0.0,1750.0,4.0,0,JUST_RENOVATED
1095,Wallonie,Liège,4430,HOUSE,APARTMENT_BLOCK,175000.0,3.0,177.0,SEMI_EQUIPPED,0,0,1,74.04161384425049,1,100.0,450.0,1.0,0,TO_RENOVATE
1096,Wallonie,Liège,4430,HOUSE,HOUSE,175000.0,3.0,177.0,SEMI_EQUIPPED,0,0,1,74.04161384425049,1,100.0,450.0,1.0,0,TO_RENOVATE
1097,Wallonie,Liège,4550,HOUSE,MIXED_USE_BUILDING,319000.0,3.0,505.0,INSTALLED,0,0,1,31.0,1,110.0,675.0,3.0,0,GOOD
1098,Wallonie,Liège,4140,HOUSE,HOUSE,465000.0,4.0,160.0,USA_HYPER_EQUIPPED,0,0,1,50.0,1,434.0,434.0,3.0,0,AS_NEW
1099,Flanders,East Flanders,9420,HOUSE,HOUSE,298000.0,3.0,190.0,USA_INSTALLED,0,0,1,0.0,1,350.0,600.0,4.0,0,TO_BE_DONE_UP
1100,Brussels,Brussels,1070,HOUSE,HOUSE,380000.0,1.0,180.0,USA_INSTALLED,0,0,1,14.0,1,85.0,227.0,2.0,0,TO_BE_DONE_UP
1101,Flanders,Flemish Brabant,1500,HOUSE,HOUSE,845000.0,4.0,253.0,INSTALLED,0,0,1,0.0,1,550.0,1170.0,3.0,0,JUST_RENOVATED
1102,Wallonie,Liège,4602,HOUSE,HOUSE,179000.0,3.0,104.0,INSTALLED,0,0,1,16.0,0,0.0,326.0,2.0,0,GOOD
1103,Flanders,Antwerp,2400,HOUSE,VILLA,375000.0,4.0,200.0,HYPER_EQUIPPED,0,0,1,0.0,1,700.0,836.0,4.0,0,JUST_RENOVATED
1104,Flanders,Antwerp,2890,HOUSE,VILLA,1195000.0,4.0,512.0,INSTALLED,0,1,0,0.0,1,0.0,8520.7840872793,4.0,1,GOOD
1105,Flanders,East Flanders,9500,HOUSE,MIXED_USE_BUILDING,99500.0,2.0,60.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,40.0,2.0,0,TO_BE_DONE_UP
1106,Flanders,East Flanders,9500,HOUSE,HOUSE,99500.0,2.0,60.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,40.0,2.0,0,TO_BE_DONE_UP
1107,Wallonie,Luxembourg,6760,HOUSE,HOUSE,170000.0,3.0,130.0,SEMI_EQUIPPED,0,0,0,0.0,1,0.0,0.0,3.0,0,GOOD
1108,Flanders,Limburg,3840,HOUSE,HOUSE,180000.0,2.0,118.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,518.0,4.0,0,GOOD
1109,Wallonie,Hainaut,6530,HOUSE,VILLA,795000.0,6.0,460.0,INSTALLED,0,1,0,0.0,1,0.0,8520.7840872793,4.0,0,GOOD
1110,Flanders,East Flanders,9700,HOUSE,HOUSE,475000.0,3.0,208.0,NOT_INSTALLED,0,0,1,0.0,1,0.0,180.0,4.0,0,AS_NEW
1111,Flanders,East Flanders,9700,APARTMENT,APARTMENT,475000.0,3.0,208.0,NOT_INSTALLED,0,0,1,0.0,1,0.0,0.0,4.0,0,AS_NEW
1112,Flanders,East Flanders,9700,HOUSE,APARTMENT_BLOCK,475000.0,3.0,208.0,NOT_INSTALLED,0,0,1,0.0,1,0.0,180.0,4.0,0,AS_NEW
1113,Flanders,East Flanders,9111,HOUSE,HOUSE,595000.0,3.0,254.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,569.0,1.0,0,AS_NEW
1114,Flanders,West Flanders,8400,APARTMENT,APARTMENT,359000.0,2.0,80.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,0.0,1.0,0,AS_NEW
1115,Wallonie,Namur,5100,APARTMENT,GROUND_FLOOR,299000.0,3.0,92.0,NOT_INSTALLED,0,0,0,0.0,1,90.0,0.0,4.0,0,0
1116,Brussels,Brussels,1070,APARTMENT,DUPLEX,199000.0,3.0,140.0,NOT_INSTALLED,0,0,1,22.0,0,0.0,0.0,1.0,0,GOOD
1117,Brussels,Brussels,1080,APARTMENT,DUPLEX,199000.0,3.0,140.0,NOT_INSTALLED,0,0,1,22.0,0,0.0,0.0,1.0,0,GOOD
1118,Brussels,Brussels,1000,HOUSE,APARTMENT_BLOCK,650000.0,1.0,209.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,0.0,2.0,0,TO_RENOVATE
1119,Flanders,Limburg,3900,HOUSE,HOUSE,325000.0,3.0,220.0,INSTALLED,0,0,0,0.0,1,0.0,992.0,4.0,0,GOOD
1120,Flanders,East Flanders,9140,APARTMENT,APARTMENT,265000.0,3.0,148.0,NOT_INSTALLED,0,0,1,0.0,1,0.0,0.0,1.0,0,AS_NEW
1121,Flanders,East Flanders,9940,HOUSE,HOUSE,650000.0,3.0,291.0,INSTALLED,0,0,0,0.0,1,0.0,8520.7840872793,3.0,0,TO_BE_DONE_UP
1122,Flanders,West Flanders,8000,HOUSE,HOUSE,799000.0,7.0,273.0,NOT_INSTALLED,0,0,0,0.0,1,0.0,655.0,1.0,0,TO_RENOVATE
1123,Flanders,West Flanders,8660,HOUSE,HOUSE,280000.0,2.0,145.0,INSTALLED,0,0,0,0.0,1,0.0,484.0,1.0,0,AS_NEW
1124,Flanders,West Flanders,8650,APARTMENT,APARTMENT,199000.0,2.0,209.51537287396425,NOT_INSTALLED,0,0,1,0.0,0,0.0,0.0,1.0,0,0
1125,Flanders,West Flanders,8880,APARTMENT,APARTMENT,265000.0,3.0,140.0,NOT_INSTALLED,0,0,1,0.0,1,0.0,0.0,1.0,0,AS_NEW
1127,Flanders,West Flanders,8480,HOUSE,HOUSE,225000.0,5.0,291.0,INSTALLED,0,0,0,0.0,0,0.0,522.0,2.0,0,TO_RENOVATE
1128,Flanders,Antwerp,2000,HOUSE,HOUSE,399000.0,3.0,125.0,SEMI_EQUIPPED,0,0,1,18.0,0,0.0,1405.0,1.0,0,0
1129,Flanders,Antwerp,2650,APARTMENT,APARTMENT,339000.0,2.0,101.0,HYPER_EQUIPPED,0,0,1,13.0,0,0.0,0.0,2.0,0,JUST_RENOVATED
1130,Flanders,Antwerp,2100,APARTMENT,GROUND_FLOOR,175000.0,2.0,75.0,SEMI_EQUIPPED,0,0,1,0.0,1,0.0,0.0,2.0,0,TO_BE_DONE_UP
1131,Flanders,Antwerp,2990,APARTMENT,DUPLEX,258000.0,2.0,95.0,SEMI_EQUIPPED,0,0,0,0.0,1,0.0,0.0,3.0,0,TO_BE_DONE_UP
1132,Flanders,Antwerp,2170,HOUSE,HOUSE,309000.0,3.0,152.0,NOT_INSTALLED,0,0,1,0.0,1,66.0,168.0,2.0,0,0
1134,Flanders,Flemish Brabant,3300,HOUSE,HOUSE,285000.0,2.0,192.0,INSTALLED,0,0,1,25.0,1,0.0,220.0,3.0,0,GOOD
1135,Flanders,Limburg,3806,HOUSE,HOUSE,265000.0,3.0,163.0,SEMI_EQUIPPED,0,0,1,16.0,1,0.0,468.0,3.0,0,TO_BE_DONE_UP
1136,Flanders,Flemish Brabant,1500,HOUSE,HOUSE,319000.0,3.0,143.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,168.0,2.0,0,GOOD
1137,Brussels,Brussels,1050,HOUSE,HOUSE,795000.0,5.0,200.0,USA_HYPER_EQUIPPED,0,1,1,30.0,0,0.0,230.0,2.0,0,GOOD
1138,Brussels,Brussels,1040,APARTMENT,APARTMENT,450000.0,2.0,150.0,NOT_INSTALLED,0,0,1,11.0,0,0.0,0.0,2.0,0,TO_RENOVATE
1139,Brussels,Brussels,1040,APARTMENT,APARTMENT,480000.0,3.0,162.0,NOT_INSTALLED,0,0,1,13.0,0,0.0,0.0,2.0,0,TO_RENOVATE
1141,Flanders,East Flanders,9200,HOUSE,HOUSE,599000.0,4.0,378.0,INSTALLED,0,0,0,0.0,1,0.0,571.0,3.0,0,TO_BE_DONE_UP
1142,Flanders,West Flanders,8300,HOUSE,HOUSE,1250000.0,5.0,182.0,USA_HYPER_EQUIPPED,0,0,1,0.0,0,0.0,145.0,2.0,0,GOOD
1143,Wallonie,Luxembourg,6890,HOUSE,HOUSE,299900.0,3.0,124.0,NOT_INSTALLED,0,0,1,8.0,1,257.0,320.0,3.0,0,AS_NEW
1144,Flanders,Flemish Brabant,1731,HOUSE,HOUSE,485000.0,6.0,290.0,HYPER_EQUIPPED,0,0,1,0.0,1,701.0,701.0,2.0,0,TO_BE_DONE_UP
1145,Flanders,Flemish Brabant,1620,HOUSE,HOUSE,495000.0,3.0,161.0,INSTALLED,0,0,1,0.0,0,0.0,303.0,3.0,0,GOOD
1146,Brussels,Brussels,1160,HOUSE,HOUSE,549000.0,5.0,200.0,INSTALLED,0,0,1,18.0,0,0.0,94.0,3.0,0,GOOD
1147,Brussels,Brussels,1150,HOUSE,HOUSE,795000.0,4.0,185.0,HYPER_EQUIPPED,0,0,1,0.0,1,300.0,392.0,3.0,0,GOOD
1148,Brussels,Brussels,1040,HOUSE,HOUSE,1295000.0,6.0,400.0,INSTALLED,0,0,1,15.0,1,0.0,380.0,2.0,0,GOOD
1149,Wallonie,Hainaut,7130,HOUSE,VILLA,795000.0,6.0,460.0,INSTALLED,0,1,0,0.0,1,0.0,8520.7840872793,4.0,0,GOOD
1150,Wallonie,Hainaut,7133,HOUSE,VILLA,795000.0,6.0,460.0,INSTALLED,0,1,1,0.0,1,0.0,8520.7840872793,4.0,0,GOOD
1152,Flanders,East Flanders,9300,HOUSE,HOUSE,178000.0,3.0,185.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,50.0,2.0,0,TO_RENOVATE
1154,Wallonie,Liège,4100,HOUSE,HOUSE,250000.0,2.0,103.0,SEMI_EQUIPPED,0,0,1,33.0,0,0.0,113.0,3.0,0,GOOD
1155,Flanders,East Flanders,9000,HOUSE,HOUSE,415000.0,3.0,134.0,INSTALLED,0,0,1,14.0,0,0.0,111.0,2.0,0,AS_NEW
1156,Flanders,Flemish Brabant,1950,HOUSE,HOUSE,449000.0,3.0,167.0,NOT_INSTALLED,0,0,1,14.0,1,310.0,418.0,3.0,0,TO_RENOVATE
1158,Wallonie,Hainaut,6210,HOUSE,VILLA,575000.0,4.0,280.0,INSTALLED,0,0,1,0.0,0,0.0,1371.0,4.0,1,TO_BE_DONE_UP
1159,Brussels,Brussels,1150,HOUSE,HOUSE,785000.0,5.0,244.0,HYPER_EQUIPPED,0,0,1,5.0,0,0.0,0.0,3.0,0,AS_NEW
1160,Brussels,Brussels,1160,HOUSE,HOUSE,785000.0,5.0,244.0,HYPER_EQUIPPED,0,0,1,5.0,0,0.0,0.0,3.0,0,AS_NEW
1161,Brussels,Brussels,1150,HOUSE,HOUSE,875000.0,3.0,165.0,HYPER_EQUIPPED,0,0,1,0.0,0,0.0,555.0,4.0,0,TO_BE_DONE_UP
1163,Wallonie,Liège,4500,HOUSE,HOUSE,189000.0,3.0,150.0,INSTALLED,0,0,0,0.0,1,2077.0968679067573,2450.0,2.0,0,JUST_RENOVATED
1164,Flanders,Flemish Brabant,3010,HOUSE,HOUSE,379000.0,3.0,111.0,INSTALLED,0,0,0,0.0,1,73.0,131.0,2.0,0,GOOD
1165,Wallonie,Walloon Brabant,1330,HOUSE,HOUSE,399000.0,3.0,173.0,SEMI_EQUIPPED,0,0,1,15.0,1,333.0,428.0,3.0,0,TO_RENOVATE
1168,Brussels,Brussels,1170,HOUSE,HOUSE,1100000.0,4.0,248.0,USA_HYPER_EQUIPPED,0,0,1,0.0,1,60.0,150.0,2.0,0,AS_NEW
1169,Flanders,Flemish Brabant,1650,HOUSE,HOUSE,495000.0,3.0,161.0,INSTALLED,0,0,1,0.0,0,0.0,303.0,3.0,0,GOOD
1170,Wallonie,Liège,4900,APARTMENT,APARTMENT,135000.0,2.0,116.0,INSTALLED,0,0,0,0.0,0,0.0,0.0,2.0,0,GOOD
1171,Brussels,Brussels,1180,APARTMENT,APARTMENT,545000.0,2.0,208.0,INSTALLED,0,0,1,16.0,1,40.0,0.0,2.0,0,GOOD
1172,Flanders,West Flanders,8370,APARTMENT,APARTMENT,229000.0,1.0,59.0,INSTALLED,0,0,0,0.0,0,0.0,0.0,2.0,0,0
1173,Flanders,Antwerp,2170,APARTMENT,APARTMENT,179000.0,1.0,96.0,SEMI_EQUIPPED,0,0,1,4.0,0,0.0,0.0,2.0,0,GOOD
1174,Wallonie,Liège,4960,HOUSE,HOUSE,120000.0,3.0,68.0,NOT_INSTALLED,1,0,1,0.0,0,0.0,8520.7840872793,3.0,0,GOOD
1175,Flanders,West Flanders,8750,HOUSE,HOUSE,375000.0,4.0,198.0,INSTALLED,0,0,0,0.0,1,314.0,416.0,3.0,0,AS_NEW
1176,Flanders,West Flanders,8830,HOUSE,HOUSE,327600.0,3.0,143.0,NOT_INSTALLED,0,0,0,0.0,1,230.0,285.0,1.0,0,0
